poet,century,book_title,poem_title,poem,path
رودکی,3,قصاید و قطعات,شمارهٔ ۴۵ - عصا بیار که وقت عصا و انبان بود,مرا بسود و فرو ریخت هر چه دندان بود    نبود دندان، لابل چراغ تابان بود    سپید سیم زده بود و در و مرجان بود    ستارهٔ سحری بود و قطره باران بود    یکی نماند کنون زان همه، بسود و بریخت    چه نحس بود! همانا که نحس کیوان بود    نه نحس کیوان بود و نه روزگار دراز    چو بود؟ منت بگویم: قضای یزدان بود    جهان همیشه چنین است، گرد گردان است    همیشه تا بود آیین گرد، گردان بود    همان که درمان باشد، به جای درد شو    و باز درد، همان کاز نخست درمان بود    کهن کند به زمانی همان کجا نو بود    و نو کند به زمانی همان که خلقان بود    بسا شکسته بیابان، که باغ خرم بود    و باغ خرم گشت آن کجا بیابان بود    همی چه دانی؟ ای ماهروی مشکین موی    که حال بنده از این پیش بر چه سامان بود؟!    به زلف چوگان نازش همی کنی تو بدو    ندیدی آن گه او را که زلف چوگان بود    شد آن زمانه که رویش به سان دیبا بود    شد آن زمانه که مویش به سان قطران بود    چنان که خوبی مهمان و دوست بود عزیز    بشد که باز نیامد، عزیز مهمان بود    بسا نگار، که حیران بدی بدو در، چشم    به روی او در، چشمم همیشه حیران بود    شد آن زمانه، که او شاد بود و خرم بود    نشاط او به فزون بود و غم به نقصان بود    همی خرید و همی سخت، بیشمار درم    به شهر هر گه یکی ترک نار پستان بود    بسا کنیزک نیکو، که میل داشت بدو    به شب ز یاری او نزد جمله پنهان بود    به روز چون که نیارست شد به دیدن او    نهیب خواجهٔ او بود و بیم زندان بود    نبیذ روشن و دیدار خوب و روی لطیف    اگر گران بد، زی من همیشه ارزان بود    دلم خزانهٔ پرگنج بود و گنج سخن    نشان نامهٔ ما مهر و شعر عنوان بود    همیشه شاد و ندانستمی که، غم چه بود؟    دلم نشاط وطرب را فراخ میدان بود    بسا دلا، که به سان حریر کرده به شعر    از آن سپس که به کردار سنگ ‌و سندان بود    همیشه چشمم زی زلفکان چابک بود    همیشه گوشم زی مردم سخندان بود    عیال نه، زن و فرزند نه، مئونت نه    از این همه تنم آسوده بود و آسان بود    تو رودکی را -ای ماهرو!- کنون بینی    بدان زمانه ندیدی که این چنینان بود    بدان زمانه ندیدی که در جهان رفتی    سرود گویان، گویی هزاردستان بود    شد آن زمانه که او انس رادمردان بود    شد آن زمانه که او پیشکار میران بود    همیشه شعر ورا زی ملوک دیوان است    همیشه شعر ورا زی ملوک دیوان بود    شد آن زمانه که شعرش همه جهان بنوشت    شد آن زمانه که او شاعر خراسان بود    کجا به گیتی بوده‌ست نامور دهقان    مرا به خانهٔ او سیم بود و حملان بود    که را بزرگی و نعمت ز این و آن بودی    مرا بزرگی و نعمت ز آل سامان بود    بداد میر خراسانش چل هزار درم    وزو فزونی یک پنج میر ماکان بود    ز اولیاش پراکنده نیز هشت هزار    به من رسید، بدان وقت، حال خوب آن بود    چو میر دید سخن، داد داد مردی خویش    ز اولیاش چنان کز امیر فرمان بود    کنون زمانه دگر گشت و من دگر گشتم    عصا بیار، که وقت عصا و انبان بود,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۴۶,می آرد شرف مردمی پدید    آزاده نژاد از درم خرید    می آزاده پدید آرد از بداصل    فراوان هنرست اندرین نبید    هرآن گه که خوری می خوش آن گه است    خاصه چو گل و یاسمن دمید    بسا حصن بلندا، که می گشاد    بسا کرهٔ نوزین، که بشکنید    بسا دون بخیلا، که می بخورد    کریمی به جهان در پراگنید,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۴۷,دریغ! مدحت چون درو آبدار غزل    که چابکیش نیاید همی به لفظ پدید    اساس طبع ثنایست، بل قوی‌تر ازان    ز آلت سخن آمد همی همه مانیذ,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۴۸,هر باد، که از سوی بخارا به من آید    با بوی گل و مشک و نسیم سمن آید    بر هر زن و هر مرد، کجا بروزد آن باد    گویی: مگر آن باد همی از ختن آید    نی نی، ز ختن باد چنو خوش نوزد هیچ    کان باد همی از بد معشوق من آید    هر شب نگرانم به یمن تا: تو برآیی    زیرا که سهیلی و سهیل از یمن آید    کوشم که: بپوشم، صنما، نام تو از خلق    تا نام تو کم در دهن انجمن آید    با هر که سخن گویم، اگر خواهم وگر نی    اول سخنم نام تو اندر دهن آید,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۴۹,کار همه راست، آن چنان که بباید    حال شادیست، شاد باشی، شاید    انده و اندیشه را دراز چه داری؟    دولت خود همان کند که بباید    رای وزیران ترا به کار نیابد    هر چه صوابست بخت خود فرماید    چرخ نیارد بدیل تو ز خلایق    و آن که ترا زاد نیز چون تو نزاید    ایزد هرگز دری نبندد بر تو    تا صد دگر به بهتری نگشاید,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۵۰,دریا دو چشم و آتش بر دل همی فزاید    مردم میان دریا و آتش چگونه پاید؟    نیش نهنگ دارد، دل را همی خساید    ندهم، که ناگوارد، کایدون نه خردخاید,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۵۱,اندی که امیر ما باز آید پیروز    مرگ از پس دیدنش روا باشد و شاید    پنداشت همی حاسد: کو باز نیاید    باز آمد، تا هر شفکی ژاژ نخاید,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۵۲,کسی را که باشد بدل مهر حیدر    شود سرخ رو در دو گیتی به آور    ایا سر و بن، در تک و پوی آنم    که: فرغند آسا بپیچم به توبر,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۵۳,نگارینا، شنیدستم که: گاه محنت و راحت    سه پیراهن سلب بوده‌ست یوسف را به عمر اندر    یکی از کید شد پر خون، دوم شد چاک از تهمت    سوم یعقوب را از بوش روشن گشت چشم تر    رخم ماند بدان اول، دلم ماند بدان ثانی    نصیب من شود در وصل آن پیراهن دیگر؟,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۵۴ - بر رخش «زلف» عاشق است چو من,بر رخش زلف عاشق است چو من    لاجرم همچو منش نیست قرار    من و زلفین او نگونساریم    او چرا بر گل است و من بر خار؟    همچو چشمم توانگر است لبم    آن به لعل، این به لؤلؤ شهوار    تا به خاک اندرت نگرداند    خاک و ماک از تو بر ندارد کار    رگ که با پیشیار بنمایی    دل تو خوش کند به خوش گفتار    باد یک چند بر تو پیماید    اند کاو را روان بود بازار    لعل می را ز درج خم برکش    در کدو نیمه کن، به پیش من آر    زن و دخترش گشته مویه کنان    رخ کرده به ناخنان شدکار,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۵۵,ای عاشق دل داده بدین جای سپنجی    همچون شمنی شیفته بر صورت فرخار    امروز به اقبال تو، ای میر خراسان    هم نعمت و هم روی نکو دارم و سیار    درواز و دریواز فرو گشت و بر آمد    بیمست که: یک بار فرود آید دیوار    دیوار کهن گشته بپرداز بادیز    یک روز همه پست شود، رنجش بگذار    آن خجش ز گردنش در آویخته گویی    خیکیست پراز باد، درو ریخته از بار    آن کن که درین وقت همی کردی هر سال    خز پوش و به کاشانه رو از صفه و فروار    یاد آری و دانی که: تویی زیرک و نادان    ور یاد نداری تو سگالش کن و یادآر,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۵۶ - در مدح ابوالطیب طاهر مصعبی,مرا جود او تازه دارد همی    مگر جودش ابر است و من کشتزار    «مگر» یک سو افکن، که خود هم چنین    بیندیش و دیدهٔ خرد برگمار    ابا برق و با جستن صاعقه    ابا غلغل رعد در کوهسار    نه ماه سیامی، نه ماه فلک    که اینت غلام است و آن پیشکار    نه چون پور میر خراسان، که او    عطا را نشسته بود کردگار,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۵۷,اگر گل آرد بار آن رخان او، نه شگفت    هر آینه چو همه می‌خورد گل آرد بار    به زلف کژ ولیکن به قد و قامت راست    به تن درست ولیکن به چشمکان بیمار,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۵۸,گر شود بحر کف همت تو موج زنان    ور شود ابر سر رایت تو توفان بار    بر موالیت بپاشد همه در و گوهر    بر اعادیت ببارد همه شخکاسه و خار,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۵۹,ای خواجه، این همه که تو بر می‌دهی شمار    بادام ترّ و سیکی و بهمان و باستار    مار است این جهان و جهانجوی مارگیر    از مارگیر مار برآرد همی دمار,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۶۰,به دور عدل تو در زیر چرخ مینایی    چنان گریخت ز دهر دو رنگ، رنگ فتور    که باز شانه کند همچو باد سنبل را    به نیش چنگل خون ریز تارک عصفور,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۶۱,چرخ فلک هرگز پیدا نکرد    چون تو یکی سفلهٔ دون و ژکور    خواجه ابوالقاسم از ننگ تو    بر نکند سر به قیامت ز گور,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۶۲ - در مذمت اسب خود,بود اعور و کوسج و لنگ و پس من    نشته برو چون کلاغی بر اعور,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۶۳,وقت شبگیر بانگ نالهٔ زیر    خوشتر آید به گوشم از تکبیر    زاری زیر و این مدار شگفت    گر ز دشت اندر آورد نخجیر    تن او تیر نه، زمان به زمان    به دل اندر همی‌گذارد تیر    گاه گریان و گه بنالد زار    بامدادان و روز تا شبگیر    آن زبان‌آور و زبانش نه    خبر عاشقان کند تفسیر    گاه دیوانه را کند هشیار    گه به هشیار برنهد زنجیر,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۶۴,چاکرانت به گه رزم چو خیاطانند    گرچه خیاط نیند، ای ملک کشور گیر    به گز نیزه قد خصم تو می‌پیمایند    تا ببرند به شمشیر و بدوزند به تیر,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۶۵,همی بکشتی تا در عدو نماند شجاع    همی بدادی تا در ولی نماند فقیر    بسا کسا که بره‌ست و فرخشه بر خوانش    بسا کسا که جوین نان همی نیابد سیر    مبادرت کن و خامش مباش چندینا    اگرت بدره رساند همی به بدر منیر,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۶۶,زیرش عطارد، آن که نخوانیش جز دبیر    یک نام او عطارد و یک نام اوست تیر    عاجز شود ز اشک دو چشم و غریو من    ابر بهارگاهی و بختور در مطیر    گیتی چو گاو نیک دهد شیر مر ترا    خود باز بشکند به کرانه خنور شیر,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۶۷,زندگانی چه کوته و چه دراز    نه به آخر بمرد باید باز؟    هم به چنبر گذار خواهد بود    این رسن را، اگر چه هست دراز    خواهی اندر عنا و شدت زی    خواهی اندر امان به نعمت و ناز    خواهی اندک‌تر از جهان بپذیر    خواهی از ری بگیر تا به طراز    این همه باد و بود تو خواب است    خواب را حکم نی، مگر به مجاز    این همه روز مرگ یکسانند    نشناسی ز یک دگرشان باز    ناز، اگر خوب را سزاست به شرط    نسزد جز تو را کرشمه و ناز,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۶۸,روی به محراب نهادن چه سود؟    دل به بخارا و بتان طراز    ایزد ما وسوسهٔ عاشقی    از تو پذیرد، نپذیرد نماز,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۶۹,زمانه اسب و تو رایض، به رای خویشت تاز    زمانه گوی و تو چوگان به رای خویشت باز    اگرچه چنگ نوازان لطیف دست بوند    فدای دست قلم باد دست چنگ نواز    تویی، که جور و بخیلی به تو گرفت نشیب    چنانکه داد و سخاوت به تو گرفت فراز,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۷۰,چون سپرم نه میان بزم به نوروز    درمه بهمن بتاز و جان عدو سوز    باز تو بی رنج باش وجان تو خرم    بانی و با رود و با نبیذ فنا روز,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۷۱ - در مدح نصر بن احمد سامانی,همی برآیم با آن که برنیاید خلق    و برنیایم با روزگار خورده کریز    چو فضل میرابوالفضل بر همه ملکان    چو فضل گوهر و یاقوت بر نبهره پشیز,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۷۲,گر نه بدبختمی، مراکه فگند؟    به یکی جاف جاف زود غرس    او مرا پیش شیر بپسندد    من نتاوم برو نشسته مگس    گرچه نامردم است، مهر و وفاش    نشود هیچ از این دلم یرگس    گیردی آب جوی رز پندام    چون بود بسته بنک راه ز خس,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۷۳,گرد گل سرخ اندر خطی بکشیدی    تاخلق جهان را بفگندی به خلالوش    کافور تو بالوس بود، مشک تو باناک    بالوس تو کافور کنی دایم مغشوش,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۷۴ - در رثای شهید بلخی,کاروان شهید رفت از پیش    وآن ما رفته گیر و می‌اندیش    از شمار دو چشم یک تن کم    وز شمار خرد هزاران بیش    توشهٔ جان خویش ازو بربای    پیش کایدت مرگ پای آگیش    آن چه با رنج یافتیش و به ذل    تو به آسانی از گزافه مدیش    خویش بیگانه گردد از پی سود    خواهی آن روز؟ مزد کمتر دیش    گرگ را کی رسد ملامت شاة    باز را کی رسد نهیب شخیش,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۷۵,رهی سوار و جوان و توانگر از ره دور    به خدمت آمد، نیکو سگال و نیک اندیش    پسند باشد مر خواجه را پس از ده سال    که: باز گردد پیر و پیاده و درویش؟,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۷۶,ای لک، ار ناز خواهی و نعمت    گرد درگاه او کنی لک و پک    یخچه بارید و پای من بفسرد    ورغ بر بند یخچه را ز فلک,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۷۷,بسا که مست در این خانه بودم وشادان    چنان که جاه من افزون بد از امیر و ملوک    کنون همانم و خانه همان و شهر همان    مرا نگویی کز چه شده‌ست شادی سوک؟,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۷۸,زان می، که گر سرشکی ازان درچکد به نیل    صدسال مست باشد از بوی او نهنگ    آهو به دشت اگر بخورد قطره‌ای ازو    غرنده شیر گردد و نندیشد از پلنگ,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۷۹,می لعل پیش آر و پیش من آی    به یک دست جام و به یک دست چنگ    از آن می مرا ده، که از عکس او    چو یاقوت گردد به فرسنگ سنگ,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۸۰,کسان که تلخی زهر طلب نمی‌دانند    ترش شوند و بتابند رو ز اهل سؤال    تو را که می‌شنوی طاقت شنیدن نیست    مرا که می‌طلبم خود چگونه باشد حال؟    شکفت لاله تو زیغال بشکفان که همی    به دور لاله به کف برنهاده به، زیغال,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۸۱,دریغم آید خواندن گزاف وار دو نام    بزرگوار دو نام از گزاف خواندن عام    یکی که خوبان را یکسره نکو خوانند    دگر که: عاشق گویند عاشقان را نام    دریغم آید چون مر تو را نکو خوانند    دریغم آید چون بر رهیت عاشق نام    مرا دلیست که از غمگنی چو دور شود    به غمگنان شود و غم فراز گیرد وام,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۸۲,دریغ آن که گرد کرد با رنج    کزو نیست بهر من جز سوتام    هلا! رودکی از کس اندر متاب    بکن هر چه کردنیست بامدام    که فرغول برندارد آن روز    که بر تخته ترا سیاه شود فام,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۸۳,اگر امیر جهاندار داد من ندهد    چهار ساله نوید مرا که هست خرام    همه نیوشهٔ خواجه به نیکویی و به صلح    همه نیوشهٔ نادان به جنگ و کار نغام,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۸۴,چون گسی کردمت بدستک خویش    گنه خویش بر تو افگندم    خانه از روی تو تهی کردم    دیده از خون دل بیاگندم    عجب آید مرا ز کردهٔ خویش    کز در گریه‌ام، همی خندم,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۸۵,چو در پاش گردد به معنی زبانم    رسد مرحبا از زمین و زمانم    به صورت و نوا و بصیت معانی    طرب بخش روحم، فرحزای جانم    خرد در بها نقد هستی فرستد    گهرهای رنگین چو زاید ز کانم,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۸۶,بیا، دل و جان را به خداوند سپاریم    اندوه درم و غم دینار نداریم    جان را ز پی دین و دیانت بفروشیم    وین عمر فنا را بره غزو گزاریم,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۸۷,بل تا خوریم باده، که مستانیم    وز دست نیکوان می بستانیم    دیوانگان بیهشمان خوانند    دیوانگان نه‌ایم، که مستانیم,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۸۸,هست بر خواجه پیچیده رفتن    راست چون بر درخت پیچد سن    این عجبتر که: می نداند او    شعر از شعر و خنب را از خن,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۸۹ - مادر می,مادر می را بکرد باید قربان    بچهٔ او را گرفت و کرد به زندان    بچهٔ او را ازو گرفت ندانی    تاش نکویی نخست و زو نکشی جان    جز که نباشد حلال دور بکردن    بچهٔ کوچک ز شیر مادر و پستان    تا نخورد شیر هفت مه به تمامی    از سر اردیبهشت تا بن آبان    آن گه شاید ز روی دین و ره داد    بچه به زندان تنگ و مادر قربان    چون بسپاری به حبس بچهٔ او را    هفت شباروز خیره ماند و حیران    باز چو آید به هوش و حال ببیند    جوش بر آرد، بنالد از دل سوزان    گاه زبر زیر گردد از غم و گه باز    زیر زبر، همچنان ز انده جوشان    زر بر آتش کجا بخواهی پالود    جوشد، لیکن ز غم نجوشد چندان    باز به کردار اشتری که بود مست    کفک بر آرد ز خشم و راند سلطان    مرد حرس کفک‌هاش پاک بگیرد    تا بشود تیرگیش و گردد رخشان    آخر کارام گیرد و نچخد تیز    درش کند استوار مرد نگهبان    چون بنشیند تمام و صافی گردد    گونهٔ یاقوت سرخ گیرد و مرجان    چند ازو سرخ چون عقیق یمانی    چند ازو لعل چون نگین بدخشان    ورش ببویی، گمان بری که گل سرخ    بوی بدو داد و مشک و عنبر با بان    هم به خم اندر همی گدازد چونین    تا به گه نوبهار و نیمهٔ نیسان    آن گه اگر نیم شب درش بگشایی    چشمهٔ خورشید را ببینی تابان    ور به بلور اندرون ببینی گویی:    گوهر سرخست به کف موسی عمران    زفت شود رادمرد و سست دلاور    گر بچشد زوی و روی زرد گلستان    وانک به شادی یکی قدح بخورد زوی    رنج نبیند از آن فراز و نه احزان    انده ده ساله را به طنجه براند    شادی نو را ز ری بیارد و عمان    بامی چونین که سالخورده بود چند    جامه بکرده فراز پنجه خلقان    مجلس باید بساخته، ملکانه    از گل و از یاسمین و خیری الوان    نعمت فردوس گستریده ز هر سو    ساخته کاری که کس نسازد چونان    جامهٔ زرین و فرش‌های نو آیین    شهره ریاحین و تخت‌های فراوان    بربط عیسی و لون‌های فؤادی    چنگ مدک نیر و نای چابک جانان    یک صف میران و بلعمی بنشسته    یک صف حران و پیر صالح دهقان    خسرو بر تخت پیشگاه نشسته    شاه ملوک جهان، امیر خراسان    ترک هزاران به پای پیش صف اندر    هر یک چون ماه بر دو هفته درفشان    هر یک بر سر بساک مورد نهاده    روش می سرخ و زلف و جعدش ریحان    باده دهنده بتی بدیع ز خوبان    بچهٔ خاتون ترک و بچهٔ خاقان    چونش بگردد نبیذ چند به شادی    شاه جهان شادمان و خرم و خندان    از کف ترکی سیاه چشم پریروی    قامت چون سرو و زلفکانش چوگان    زان می خوشبوی ساغری بستاند    یاد کند روی شهریار سجستان    خود بخورد نوش و اولیاش همیدون    گوید هر یک چو می بگیرد شادان:    شادی بو جعفر احمد بن محمد    آن مه آزادگان و مفخر ایران    آن ملک عدل و آفتاب زمانه    زنده بدو داد و روشنایی گیهان    آنکه نبود از نژاد آدم چون او    نیز نباشد، اگر نگویی بهتان    حجت یکتا خدای و سایهٔ اوی است    طاعت او کرده واجب آیت فرقان    خلق ز خاک و ز آب و آتش و بادند    وین ملک از آفتاب گوهر ساسان    فر بدو یافت ملک تیره و تاری    عدن بدو گشت تیر گیتی ویران    گر تو فصیحی همه مناقب او گوی    ور تو دبیری همه مدایح او خوان    ور تو حکیمی و راه حکمت جویی    سیرت او گیر و خوب مذهب او دان    آن که بدو بنگری به حکمت گویی:    اینک سقراط و هم فلاطن یونان    ور تو فقیهی و سوی شرع گرایی    شافعی اینکت و بوحنیفه و سفیان    گر بگشاید زبان به علم و به حکمت    گوش کن اینک به علم و حکمت لقمان    مرد ادب را خرد فزاید و حکمت    مرد خرد را ادب فزاید و ایمان    ور تو بخواهی فرشته ای که ببینی    اینک اوی است آشکارا رضوان    خوب نگه کن بدان لطافت و آنروی    تا تو ببینی بر این که گفتم برهان    پاکی اخلاق او و پاک نژادی    با نیت نیک و با مکارم احسان    ور سخن او رسد به گوش تو یک راه    سعد شود مر ترا نحوست کیوان    ورش به صدر اندرون نشسته ببینی    جزم بگویی که: زنده گشت سلیمان    سام سواری، که تا ستاره بتابد    اسب نبیند چنو سوار به میدان    باز به روز نبرد و کین و حمیت    گرش ببینی میان مغفر و خفتان    خوار نمایدت ژنده پیل بدانگاه    ورچه بود مست و تیز گشته و غران    ورش بدیدی سفندیار گه رزم    پیش سنانش جهان دویدی و لرزان    گرچه به هنگام حلم کوه تن اوی    کوه سیام است که کس نبیند جنبان    دشمن اگر اژدهاست، پیش سنانش    گردد چون موم پیش آتش سوزان    ور به نبرد آیدش ستارهٔ بهرام    توشهٔ شمشیر او شود به گروگان    باز بدان گه که می به دست بگیرد    ابر بهاری چنو نبارد باران    ابر بهاری جز آب تیره نبارد    او همه دیبا به تخت و زر به انبان    با دو کف او، ز بس عطا که ببخشد    خوار نماید حدیث و قصهٔ توفان    لاجرم از جود و از سخاوت اوی است    نرخ گرفته حدیث و صامت ارزان    شاعر زی او رود فقیر و تهیدست    با زر بسیار بازگردد و حملان    مرد سخن را ازو نواختن و بر    مرد ادب را ازو وظیفهٔ دیوان    باز به هنگام داد و عدل بر خلق    نیست به گیتی چنو نبیل و مسلمان    داد بیابد ضعیف همچو قوی زوی    جور نبینی به نزد او و نه عدوان    نعمت او گستریده بر همه گیتی    آنچه کس از نعمتش نبینی عریان    بستهٔ گیتی ازو بیابد راحت    خستهٔ گیتی ازو بیابد درمان    با رسن عفو آن مبارک خسرو    حلقهٔ تنگ است هر چه دشت و بیابان    پوزش بپذیرد و گناه ببخشد    خشم نراند، به عفو کوشد و غفران    آن ملک نیمروز و خسرو پیروز    دولت او یوز و دشمن آهوی نالان    عمر بن اللیث زنده گشت بدو باز    با حشم خویش و آن زمانهٔ ایشان    رستم را نام گر چه سخت بزرگ است    زنده بدوی‌ست نام رستم دستان    رودکیا، برنورد مدح همه خلق    مدحت او گوی و مهر دولت بستان    ورچه بکوشی، به جهد خویش بگویی    ورچه کنی تیز فهم خویش به سوهان،    ورچه دو صد تابعه فریشته داری    نیز پری باز و هر چه جنی و شیطان    گفت ندانی سزاش و خیز و فراز آر    آن که بگفتی چنان که گفتن نتوان    اینک مدحی، چنانکه طاقت من بود    لفظ همه خوب و هم به معنی آسان    جز به سزاوار میر گفت ندانم    ور چه جریرم به شعر و طایی و حسان    مدح امیری که مدح زوست جهان را    زینت هم زوی و فر و نزهت و سامان    سخت شکوهم که عجز من بنماید    ورچه صریعم ابا فصاحت سحبان    برد چنین مدح و عرضه کرد زمانی    ورچه بود چیره بر مدایح شاهان    مدح همه خلق را کرانه پدید است    مدحت او را کرانه نی و نه پایان    نیست شگفتی که رودکی به چنین جای    خیره شود بیروان و ماند حیران    ورنه مرا بو عمر دلاور کردی    وان گه دستوری گزیدهٔ عدنان    زهره کجا بودمی به مدح امیری؟    کز پی او آفرید گیتی یزدان    ورم ضعیفی و بی‌بدیم نبودی    وآن که نبود از امیر مشرق فرمان    خود بدویدی بسان پیک مرتب    خدمت او را گرفته چامه به دندان    مدح رسول است، عذر من برساند    تا بشناسد درست میر سخندان    عذر رهی خویش ناتوانی و پیری    کو به تن خویش از این نیامد مهمان    دولت میرم همیشه باد بر افزون    دولت اعدای او همیشه به نقصان    سرش رسیده به ماه بر، به بلندی    و آن معادی به زیر ماهی پنهان    طلعت تابنده‌تر ز طلعت خورشید    نعمت پاینده‌تر ز جودی و ثهلان,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۹۰,هان! صائم نوالهٔ این سفله میزبان    زین بی نمک ابا منه انگشت در دهان    لب تر مکن به آب، که طلقست در قدح    دست از کباب دار، که زهرست توامان    با کام خشک و با جگر تفته درگذر    ایدون که در سراسر این سبز گلستان    کافور همچو گل چکد از دوش شاخسار    زیبق چو آب بر جهد از ناف آبدان,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۹۱,شاهی، که به روز رزم از رادی    زرین نهد او به تیر در پیکان    تا کشتهٔ او ازان کفن سازد    تا خستهٔ او ازان کند درمان,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۹۲,یاد کن: زیرت اندرون تن شوی    تو برو خوار خوابنیده، ستان    جعد مویانت جعد کنده همی    ببریده برون تو پستان    پیر فرتوت گشته بودم سخت    دولت او مرا بکرد جوان,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۹۳,یخچه می‌بارید از ابر سیاه    چون ستاره بر زمین از آسمان    چون بگردد پای او از پای دار    آشکوخیده بماند همچنان,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۹۴,ای مج، کنون تو شعر من از بر کن و بخوان    از من دل و سگالش، از تو تن و روان    کوری کنیم و باده خوریم و بویم شاد    بوسه دهیم بر دو لبان پریوشان,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۹۵,خلخیان خواهی و جماش چشم    گرد سرین خواهی و بارک میان    کشکین نانت نکند آرزوی    نان سمن خواهی گرد و کلان,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۹۶,چه چیزست آن رونده تیرک خرد؟    چه چیزست آن پلالک تیغ بران؟    یکی اندر دهان حق زبانست    یکی اندر دهان مرگ دندان,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۹۷,خواهی تا مرگ نیابد تو را    خواهی کز مرگ بیابی امان    زیر زمین خیز و نهفتی بجوی    پس به فلک برشو بی نردبان,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۹۸,ضیغمی نسل پذیرفته ز دیو    آهویی نام نهاده یکران    آفتابی، که ز چابک قدمی    بر سر ذره نماید جولان,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۹۹,جمله صید این جهانیم، ای پسر    ما چو صعوه، مرگ بر سان زغن    هر گلی پژمرده گردد زو، نه دیر    مرگ بفشارد همه در زیر غن,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۰۰,لنگ دونده‌ست، گوش نی و سخنیاب    گنگ فصیح است، چشم نی و جهان بین    تیزی شمشیر دارد و روش مار    کالبد عاشقان و گونهٔ غمگین,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۰۱,ترنج بیدار اندر شده به خواب گران    گل غنوده برانگیخته سر از بالین    هرآن که خاتم مدح تو کرد در انگشت    سر از دریچه زرین برون کند چو نگین,poems/رودکی.csv
