poet,century,book_title,poem_title,poem,path
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۰۲,تا مهر ابوتراب دمساز منست    حیدر بجهان همدم و همراز منست    این هر دو جگر گوشه دو بالند مرا    مشکن بالم که وقت پرواز منست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۰۳,عشق تو بلای دل درویش منست    بیگانه نمی‌شود مگر خویش منست    خواهم سفری کنم ز غم بگریزم    منزل منزل غم تو در پیش منست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۰۴,از گل طبقی نهاده کین روی منست    وز شب گرهی فگنده کین موی منست    صد نافه بباد داده کین بوی منست    و آتش بجهان در زده کین خوی منست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۰۵,آنرا که فنا شیوه و فقر آیینست    نه کشف یقین نه معرفت نه دینست    رفت او زمیان همین خدا ماند خدا    الفقر اذا تم هو الله اینست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۰۶,دنیا به مثل چو کوزهٔ زرین است    گه آب در او تلخ و گهی شیرین است    تو غره مشو که عمر من چندین است    کاین اسب عمل مدام زیر زین است,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۰۷,دردیکه ز من جان بستاند اینست    عشقی که کسش چاره نداند اینست    چشمی که همیشه خون فشاند اینست    آنشب که به روزم نرساند اینست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۰۸,ایزد که جهان به قبضهٔ قدرت اوست    دادست ترا دو چیز کان هر دو نکوست    هم سیرت آنکه دوست داری کس را    هم صورت آنکه کس ترا دارد دوست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۰۹,چشمی دارم همه پر از دیدن دوست    با دیده مرا خوشست چون دوست دروست    از دیده و دوست فرق کردن نتوان    یا اوست درون دیده یا دیده خود اوست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۱۰,دنیا به جوی وفا ندارد ای دوست    هر لحظه هزار مغز سرگشتهٔ اوست    میدان که خدای دشمنش میدارد    گر دشمن حق نه‌ای چرا داری دوست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۱۱,شب آمد و باز رفتم اندر غم دوست    هم بر سر گریه‌ای که چشمم را خوست    از خون دلم هر مژه‌ای پنداری    سیخیست که پارهٔ جگر بر سر اوست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۱۲,عشق آمد و شد چو خونم اندر رگ و پوست    تا کرد مرا تهی و پر کرد ز دوست    اجزای وجودم همگی دوست گرفت    نامیست ز من بر من و باقی همه اوست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۱۳,غازی بره شهادت اندر تک و پوست    غافل که شهید عشق فاضلتر ازوست    فردای قیامت این بدان کی ماند    کان کشتهٔ دشمنست و این کشتهٔ دوست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۱۴,هر چند که آدمی ملک سیرت و خوست    بد گر نبود به دشمن خود نیکوست    دیوانه دل کسیست کین عادت اوست    کو دشمن جان خویش میدارد دوست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۱۵,آنرا که حلال زادگی عادت و خوست    عیب همه مردمان به چشمش نیکوست    معیوب همه عیب کسان می‌نگرد    از کوزه همان برون تراود که دروست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۱۶,عالم به خروش لااله الا هوست    عاقل بگمان که دشمنست این یا دوست    دریا به وجود خویش موجی دارد    خس پندارد که این کشاکش با اوست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۱۷,عنبر زلفی که ماه در چنبر اوست    شیرین سخنی که شهد در شکر اوست    زان چندان بار نامه کاندر سر اوست    فرمانده روزگار فرمانبر اوست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۱۸,عقرب سر زلف یار و مه پیکر اوست    با این همه کبر و ناز کاندر سر اوست    شیرین دهنی و شهد در شکر اوست    فرمانده روزگار فرمانبر اوست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۱۹,زان میخوردم که روح پیمانهٔ اوست    زان مست شدم که عقل دیوانهٔ اوست    دودی به من آمد آتشی با من زد    زان شمع که آفتاب پروانهٔ اوست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۲۰,آن مه که وفا و حسن سرمایهٔ اوست    اوج فلک حسن کمین پایهٔ اوست    خورشید رخش نگر و گر نتوانی    آن زلف سیه نگر که همسایهٔ اوست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۲۱,بر ما در وصل بسته میدارد دوست    دل را به فراق خسته میدارد دوست    من‌بعد من و شکستگی بر در دوست    چون دوست دل شکسته میدارد دوست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۲۲,ما دل به غم تو بسته داریم ای دوست    درد تو بجان خسته داریم ای دوست    گفتی که به دلشکستگان نزدیکم    ما نیز دل شکسته داریم ای دوست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۲۳,ای دوست ای دوست ای دوست ای دوست    جور تو از آنکشم که روی تو نکوست    مردم گویند بهشت خواهی یا دوست    ای بیخبران بهشت با دوست نکوست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۲۴,ای خواجه ترا غم جمال ماهست    اندیشهٔ باغ و راغ و خرمن گاهست    ما سوختگان عالم تجریدیم    ما را غم لا اله الا اللهست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۲۵,عارف که ز سر معرفت آگاهست    بیخود ز خودست و با خدا همراهست    نفی خود و اثبات وجود حق کن    این معنی لا اله الا اللهست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۲۶,در کار کس ار قرار میباید هست    وین یار که در کنار میباید هست    هجریکه بهیچ کار می‌ناید نیست    وصلی که چو جان بکار میباید هست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۲۷,تا در نرسد وعدهٔ هر کار که هست    سودی ندهد یاری هر یار که هست    تا زحمت سرمای زمستان نکشد    پر گل نشود دامن هر خار که هست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۲۸,در درد شکی نیست که درمانی هست    با عشق یقینست که جانانی هست    احوال جهان چو دم به دم میگردد    شک نیست در این که حالگردانی هست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۲۹,با دل گفتم که ای دل احوال تو چیست    دل دیده پر آب کرد و بسیار گریست    گفتا که چگونه باشد احوال کسی    کو را بمراد دیگری باید زیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۳۰,پرسید ز من کسیکه معشوق تو کیست    گفتم که فلان کسست مقصود تو چیست    بنشست و به های‌های بر من بگریست    کز دست چنان کسی تو چون خواهی زیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۳۱,جسمم همه اشک گشت و چشمم بگریست    در عشق تو بی جسم همی باید زیست    از من اثری نماند این عشق ز چیست    چون من همه معشوق شدم عاشق کیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۳۲,دیروز که چشم تو بمن در نگریست    خلقی بهزار دیده بر من بگریست    هر روز هزار بار در عشق تو ام    میباید مرد و باز میباید زیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۳۳,عاشق نتواند که دمی بی غم زیست    بی یار و دیار اگر بود خود غم نیست    خوش آنکه بیک کرشمه جان کرد نثار    هجران و وصال را ندانست که چیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۳۴,گر مرده بوم بر آمده سالی بیست    چه پنداری که گورم از عشق تهیست    گر دست بخاک بر نهی کین جا کیست    آواز آید که حال معشوقم چیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۳۵,می‌گفتم یار و می‌ندانستم کیست    می‌گفتم عشق و می‌ندانستم چیست    گر یار اینست چون توان بی او بود    ور عشق اینست چون توان بی او زیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۳۶,ای دل همه خون شوی شکیبایی چیست    وی جان بدرآ اینهمه رعنایی چیست    ای دیده چه مردمیست شرمت بادا    نادیده به حال دوست بینایی چیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۳۷,اندر همه دشت خاوران گر خاریست    آغشته به خون عاشق افگاریست    هر جا که پریرخی و گل‌رخساریست    ما را همه در خورست مشکل کاریست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۳۸,در بحر یقین که در تحقیق بسیست    گرداب درو چو دام و کشتی نفسیست    هر گوش صدف حلقهٔ چشمیست پر آب    هر موج اشاره‌ای ز ابروی کسیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۳۹,رنج مردم ز پیشی و از بیشیست    امن و راحت به ذلت و درویشیست    بگزین تنگ دستی از این عالم    گر با خرد و بدانشت هم خویشیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۴۰,ما عاشق و عهد جان ما مشتاقیست    ماییم به درد عشق تا جان باقیست    غم نقل و ندیم درد و مطرب ناله    می خون جگر مردم چشمم ساقیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۴۱,گاهی چو ملایکم سر بندگیست    گه چون حیوان به خواب و خور زندگیست    گاهم چو بهایم سر درندگیست    سبحان الله این چه پراکندگیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۴۲,چون حاصل عمر تو فریبی و دمیست    زو داد مکن گرت به هر دم ستمیست    مغرور مشو بخود که اصل من و تو    گردی و شراری و نسیمی و نمیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۴۳,دردا که درین سوز و گدازم کس نیست    همراه درین راه درازم کس نیست    در قعر دلم جواهر راز بسیست    اما چه کنم محرم رازم کس نیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۴۴,در سینه کسی که راز پنهانش نیست    چون زنده نماید او ولی جانش نیست    رو درد طلب که علتت بی‌دردیست    دردیست که هیچگونه درمانش نیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۴۵,در کشور عشق جای آسایش نیست    آنجا همه کاهشست افزایش نیست    بی درد و الم توقع درمان نیست    بی جرم و گنه امید بخشایش نیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۴۶,افسوس که کس با خبر از دردم نیست    آگاه ز حال چهرهٔ زردم نیست    ای دوست برای دوستیها که مراست    دریاب که تا درنگری گردم نیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۴۷,گفتار نکو دارم و کردارم نیست    از گفت نکوی بی عمل عارم نیست    دشوار بود کردن و گفتن آسان    آسان بسیار و هیچ دشوارم نیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۴۸,هرگز المی چو فرقت جانان نیست    دردی بتر از واقعهٔ هجران نیست    گر ترک وداع کرده‌ام معذورم    تو جان منی وداع جان آسان نیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۴۹,در هجرانم قرار میباید و نیست    آسایش جان زار میباید و نیست    سرمایهٔ روزگار می‌باید و نیست    یعنی که وصال یار میباید و نیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۵۰,گر کار تو نیکست به تدبیر تو نیست    ور نیز بدست هم ز تقصیر تو نیست    تسلیم و رضا پیشه کن و شاد بزی    چون نیک و بد جهان به تقدیر تو نیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۵۱,از درد نشان مده که در جان تو نیست    بگذر ز ولایتیکه آن زان تو نیست    از بی‌خردی بود که با جوهریان    لاف از گهری زنی که در کان تو نیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۵۲,جانا به زمین خاوران خاری نیست    کش با من و روزگار من کاری نیست    با لطف و نوازش جمال تو مرا    دردادن صد هزار جان عاری نیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۵۳,اندر همه دشت خاوران سنگی نیست    کش با من و روزگار من جنگی نیست    با لطف و نوازش وصال تو مرا    دردادن صد هزار جان ننگی نیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۵۴,سر تا سر دشت خاوران سنگی نیست    کز خون دل و دیده برو رنگی نیست    در هیچ زمین و هیچ فرسنگی نیست    کز دست غمت نشسته دلتنگی نیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۵۵,کبریست درین وهم که پنهانی نیست    برداشتن سرم به آسانی نیست    ایمانش هزار دفعه تلقین کردم    این کافر را سر مسلمانی نیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۵۶,دایم نه لوای عشرت افراشتنیست    پیوسته نه تخم خرمی کاشتنیست    این داشتنیها همه بگذاشتنیست    جز روشنی رو که نگه داشتنیست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۵۷,ای دیده نظر کن اگرت بیناییست    در کار جهان که سر به سر سوداییست    در گوشهٔ خلوت و قناعت بنشین    تنها خو کن که عافیت تنهاییست,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۵۸,سیمابی شد هوا و زنگاری دشت    ای دوست بیا و بگذر از هرچه گذشت    گر میل وفا داری اینک دل و جان    ور رای جفا داری اینک سر و تشت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۵۹,آنرا که قضا ز خیل عشاق نوشت    آزاد ز مسجدست و فارغ ز کنشت    دیوانهٔ عشق را چه هجران چه وصال    از خویش گذشته را چه دوزخ چه بهشت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۶۰,هان تا تو نبندی به مراعاتش پشت    کو با گل نرم پرورد خار درشت    هان تا نشوی غره به دریای کرم    کو بر لب بحر تشنه بسیار بکشت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۶۱,از اهل زمانه عار میباید داشت    وز صحبتشان کنار میباید داشت    از پیش کسی کار کسی نگشاید    امید به کردگار میباید داشت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۶۲,روزم به غم جهان فرسوده گذشت    شب در هوس بوده و نابوده گذشت    عمری که ازو دمی جهانی ارزد    القصه به فکرهای بیهوده گذشت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۶۳,افسوس که ایام جوانی بگذشت    دوران نشاط و کامرانی بگذشت    تشنه بکنار جوی چندان خفتم    کز جوی من آب زندگانی بگذشت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۶۴,سر سخن دوست نمی‌یارم گفت    در یست گرانبها نمی‌یارم سفت    ترسم که به خواب در بگویم بکسی    شبهاست کزین بیم نمی‌یارم خفت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۶۵,دل گر چه درین بادیه بسیار شتافت    یک موی ندانست و بسی موی شکافت    گرچه ز دلم هزار خورشید بتافت    آخر به کمال ذره‌ای راه نیافت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۶۶,آسان آسان ز خود امان نتوان یافت    وین شربت شوق رایگان نتوان یافت    زان می که عزیز جان مشتاقانست    یک جرعه به صد هزار جان نتوان یافت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۶۷,آن دل که تو دیده‌ای زغم خون شد و رفت    وز دیدهٔ خون گرفته بیرون شد و رفت    روزی به هوای عشق سیری میکرد    لیلی صفتی بدید و مجنون شد و رفت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۶۸,از باد صبا دلم چو بوی تو گرفت    بگذاشت مرا و جستجوی تو گرفت    اکنون ز منش هیچ نمی‌آید یاد    بوی تو گرفته بود خوی تو گرفت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۶۹,دل عادت و خوی جنگجوی تو گرفت    جان گوهر همت سر کوی تو گرفت    گفتم به خط تو جانب ما را گیر    آن هم طرف روی نکوی تو گرفت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۷۰,آنی که ز جانم آرزوی تو نرفت    از دل هوس روی نکوی تو نرفت    از کوی تو هر که رفت دل را بگذاشت    کس با دل خویشتن ز کوی تو نرفت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۷۱,یار آمد و گفت خسته میدار دلت    دایم به امید بسته می‌دار دلت    ما را به شکستگان نظرها باشد    ما را خواهی شکسته میدار دلت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۷۲,علمی نه که از زمرهٔ انسان نهمت    جودی نه که از اصل کریمان نهمت    نه علم و عمل نه فضل و احسان و ادب    یا رب بکدام تره در خوان نهمت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۷۳,صد شکر که گلشن صفا گشت تنت    صحت گل عشق ریخت در پیرهنت    تب را به غلط در تنت افتاد گذار    آن تب عرقی شد و چکید از بدنت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۷۴,دی زلف عبیر بیز عنبر سایت    از طرف بناگوش سمن سیمایت    در پای تو افتاد و بزاری می‌گفت    سر تا پایم فدای سر تا پایت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۷۵,ای قبلهٔ هر که مقبل آمد کویت    روی دل مقبلان عالم سویت    امروز کسی کز تو بگرداند روی    فردا بکدام روی بیند رویت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۷۶,ای مقصد خورشید پرستان رویت    محراب جهانیان خم ابرویت    سرمایهٔ عیش تنگ دستان دهنت    سررشتهٔ دلهای پریشان مویت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۷۷,زنار پرست زلف عنبر بویت    محراب نشین گوشهٔ ابرویت    یا رب تو چه کعبه‌ای که باشد شب و روز    روی دل کافر و مسلمان سویت,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۷۸,گفتم چشمت گفت که بر مست مپیچ    گفتم دهنت گفت منه دل بر هیچ    گفتم زلفت گفت پراکنده مگوی    باز آوردی حکایتی پیچا پیچ,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۷۹,گر درویشی مکن تصرف در هیچ    نه شادی کن بهیچ و نه غم خور هیچ    خرسند بدان باش که در ملک خدای    در دنیی و آخرت نباشی بر هیچ,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۸۰,ای در تو عیانها و نهانها همه هیچ    پندار یقین‌ها و گمانها همه هیچ    از ذات تو مطلقا نشان نتوان داد    کانجا که تویی بود نشانها همه هیچ,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۸۱,ای با رخت انوار مه و خور همه هیچ    با لعل تو سلسبیل و کوثر همه هیچ    بودم همه بین، چو تیزبین شد چشمم    دیدم که همه تویی و دیگر همه هیچ,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۸۲,حمدا لک رب نجنی منک فلاح    شکرا لک فی کل مساء و صباح    من عندک فتح کل باب ربی    افتح لی ابواب فتوح و فتاح,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۸۳,رخساره‌ات تازه گل گلشن روح    نازک بود آن قدر که هر شام و صبوح    نزدیک به دیده گر خیالش گذرد    از سایهٔ خار دیده گردد مجروح,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۸۴,بی شک الفست احد، ازو جوی مدد    وز شخص احد به ظاهر آمد احمد    در ارض محمد شد و محمود آمد    اذ قال الله: قل هو الله احد,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۸۵,گر درد کند پای تو ای حور نژاد    از درد بدان که هر گزت درد مباد    آن دردمنست بر منش رحم آید    از بهر شفاعتم بپای تو فتاد,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۸۶,در سلسلهٔ عشق تو جان خواهم داد    در عشق تو ترک خانمان خواهم داد    روزی که ترا ببینم ای عمر عزیز    آن روز یقین بدان که جان خواهم داد,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۸۷,هر راحت و لذتی که خلاق نهاد    از بهر مجردان آفاق نهاد    هر کس که زطاق منقلب گشت بجفت    آسایش خویش بر دو بر طاق نهاد,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۸۸,در وصل زاندیشهٔ دوری فریاد    در هجر زدرد ناصبوری فریاد    افسوس ز محرومی دوری افسوس    فریاد زدرد ناصبوری فریاد,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۸۹,با کوی تو هر کرا سر و کار افتد    از مسجد و دیر و کعبه بیزار افتد    گر زلف تو در کعبه فشاند دامن    اسلام بدست و پای زنار افتد,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۹۰,گر عشق دل مرا خریدار افتد    کاری بکنم که پرده از کار افتد    سجادهٔ پرهیز چنان افشانم    کز هر تاری هزار زنار افتد,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۹۱,با علم اگر عمل برابر گردد    کام دو جهان ترا میسر گردد    مغرور مشو به خود که خواندی ورقی    زان روز حذر کن که ورق بر گردد,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۹۲,آن را که حدیث عشق در دل گردد    باید که زتیغ عشق بسمل گردد    در خاک تپان تپان رخ آغشته به خون    برخیزد و گرد سر قاتل گردد,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۹۳,ما را نبود دلی که خرم گردد    خود بر سر کوی ما طرب کم گردد    هر شادی عالم که بما روی نهد    چون بر سر کوی ما رسد غم گردد,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۹۴,دل از نظر تو جاودانی گردد    غم با الم تو شادمانی گردد    گر باد به دوزخ برد از کوی تو خاک    آتش همه آب زندگانی گردد,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۹۵,ای صافی دعوی ترا معنی درد    فردا به قیامت این عمل خواهی برد    شرمت بادا اگر چنین خواهی زیست    ننگت بادا اگر چنان خواهی مرد,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۹۶,دردا که درین زمانهٔ پر غم و درد    غبنا که درین دایرهٔ غم پرورد    هر روز فراق دوستی باید دید    هر لحظه وداع همدمی باید کرد,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۹۷,فردا که به محشر اندر آید زن و مرد    وز بیم حساب رویها گردد زرد    من حسن ترا به کف نهم پیش روم    گویم که حساب من ازین باید کرد,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۹۸,دل صافی کن که حق به دل می‌نگرد    دلهای پراکنده به یک جو نخرد    زاهد که کند صاف دل از بهر خدا    گویی ز همه مردم عالم ببرد,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۱۹۹,گویند که محتسب گمانی ببرد    وین پردهٔ تو پیش جهانی بدرد    گویم که ازین شراب اگر محتسبست    دریابد قطره‌ای به جانی بخرد,poems/ابوسعید ابوالخیر.csv
ابوسعید ابوالخیر,5,رباعیات,رباعی شمارهٔ ۲۰۰,من زنده و کس بر آستانت گذرد    یا مرغ بگرد سر کویت بپرد    خار گورم شکسته در چشم کسی    کو از پس مرگ من برویت نگرد,poems/ابوسعید ابوالخیر.csv
